status,pair,source_domain,target_domain,seed,method,rho,lambda,run_runtime_seconds,failure_stage,failure_message,run_record_path,heldout_cross_entropy,heldout_top1_accuracy,heldout_macro_accuracy,heldout_num_examples,transductive_full_cross_entropy,transductive_full_top1_accuracy,transductive_full_macro_accuracy,transductive_full_num_examples,transductive_unqueried_cross_entropy,transductive_unqueried_top1_accuracy,transductive_unqueried_macro_accuracy,transductive_unqueried_num_examples,effective_sample_size,squared_l2_norm,max_weight,source_total_mass,query_total_mass,solver_runtime_seconds,classifier_status,classifier_fit_seconds,classifier_iterations,classifier_closure_evaluations
complete,real_world_to_art,real_world,art,1,wasserstein_uniform,1e-05,,1.7870404589921236,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_1/wasserstein_uniform/run_record.json,1.2036483910538434,0.691358024691358,0.6432478632478632,486,1.0928366903124793,0.715698393077874,0.6708244091534163,2427,1.1399025487145207,0.6978480456741326,0.6535544634461243,2277,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5918707251548767e-05,converged_objective,0.9490173198282719,105,217
complete,real_world_to_art,real_world,art,2,random_regularized_wasserstein,1e-05,10.0,1.5958841294050217,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_2/random_regularized_wasserstein/lambda_10/run_record.json,1.1575556088534238,0.7016460905349794,0.6456318681318682,486,1.16347538414545,0.7012772970745776,0.6678779102841573,2427,1.226654150303089,0.6820377689942907,0.6471323940195082,2277,3504.026250091192,0.00028538598989490306,0.0017027924398331316,0.9319144442600982,0.0680855557399016,0.01923430524766445,converged_objective,0.8823290076106787,99,207
complete,real_world_to_art,real_world,art,2,random_uniform,1e-05,,1.7136557679623365,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_2/random_uniform/run_record.json,1.1854137098566027,0.6872427983539094,0.6343437118437119,486,1.185794499988486,0.6975690152451587,0.6649683546348788,2427,1.242651668344292,0.6780851998243302,0.6434493759272973,2277,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5467947125434875e-05,converged_objective,0.9392309561371803,103,218
complete,real_world_to_art,real_world,art,2,source_only_uniform,1e-05,,5.969202183187008,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_2/source_only_uniform/run_record.json,1.2852842773211515,0.6666666666666666,0.621425518925519,486,1.3296850655763361,0.65389369592089,0.6239687350180427,2427,1.3296850655763361,0.65389369592089,0.6239687350180427,2427,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.6106834411621094e-05,converged_objective,0.9365466367453337,105,220
complete,real_world_to_art,real_world,art,2,wasserstein_hard_voronoi,1e-05,,1.458372438326478,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_2/wasserstein_hard_voronoi/run_record.json,1.213156149787033,0.6810699588477366,0.6088980463980465,486,1.138033396238312,0.7124021425628347,0.6543714483196196,2427,1.2074504257643661,0.6934563021519543,0.6361489765133054,2277,691.9157024793392,0.001445262763103516,0.005667181865018032,0.7274600721277693,0.2725399278722308,0.012279286980628967,converged_objective,0.7371014207601547,87,180
complete,real_world_to_art,real_world,art,2,wasserstein_uniform,1e-05,,1.8038977533578873,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_2/wasserstein_uniform/run_record.json,1.1397467702783064,0.6995884773662552,0.6403021978021978,486,1.0861277710022257,0.7194066749072929,0.6753480253706569,2427,1.1319159413413495,0.7013614404918753,0.657513504116333,2277,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.490915358066559e-05,converged_objective,0.9642829224467278,104,218
complete,real_world_to_art,real_world,art,3,random_regularized_wasserstein,1e-05,10.0,1.5190167278051376,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_3/random_regularized_wasserstein/lambda_10/run_record.json,1.2541927678709688,0.6666666666666666,0.6138827838827838,486,1.1229034919670562,0.7099299546765554,0.6681019574978603,2427,1.1890851937330418,0.6908212560386473,0.6432171593559513,2277,1077.2062880202463,0.0009283272954504001,0.005494336431736675,0.8383372809295814,0.16166271907041863,0.03106723167002201,converged_objective,0.7933046407997608,95,197
complete,real_world_to_art,real_world,art,3,random_uniform,1e-05,,1.7493952699005604,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_3/random_uniform/run_record.json,1.2733464541959367,0.6646090534979424,0.6311111111111112,486,1.1415220657809937,0.7066337041615163,0.6740734985861906,2427,1.1928269393748958,0.6881862099253404,0.6503066056214211,2277,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.7652829885482788e-05,converged_objective,0.9484011959284544,106,223
complete,real_world_to_art,real_world,art,3,source_only_uniform,1e-05,,6.092830002307892,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_3/source_only_uniform/run_record.json,1.3940936065684841,0.6481481481481481,0.6133730158730158,486,1.3296850655763361,0.65389369592089,0.6239687350180427,2427,1.3296850655763361,0.65389369592089,0.6239687350180427,2427,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.440810203552246e-05,converged_objective,0.877932658419013,105,220
complete,real_world_to_art,real_world,art,3,wasserstein_hard_voronoi,1e-05,,1.448178781196475,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_3/wasserstein_hard_voronoi/run_record.json,1.3297757470950406,0.6625514403292181,0.5915628815628815,486,1.1516154563236454,0.7202307375360527,0.6553126716100547,2427,1.2226775961729415,0.7018006148440931,0.6385683021045994,2277,708.5726913673127,0.0014112878074235803,0.00463678516228748,0.7150953116950025,0.28490468830499743,0.01231958344578743,converged_objective,0.7130007483065128,90,187
complete,real_world_to_art,real_world,art,3,wasserstein_uniform,1e-05,,1.8131129778921604,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_3/wasserstein_uniform/run_record.json,1.245454276671702,0.6748971193415638,0.6325732600732601,486,1.0926054622342274,0.7181705809641533,0.6740718259934013,2427,1.1402141105551535,0.7000439174352218,0.6564652880145425,2277,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5589019060134888e-05,converged_objective,0.9636504650115967,106,222
complete,real_world_to_art,real_world,art,4,random_regularized_wasserstein,1e-05,10.0,1.5303126741200686,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_4/random_regularized_wasserstein/lambda_10/run_record.json,1.2943661516690568,0.676954732510288,0.6189804639804639,486,1.1556411778723532,0.703749484960857,0.6571348712145226,2427,1.2245336813165855,0.6842336407553798,0.6367510873675098,2277,1174.8506121884625,0.0008511720465781108,0.004491192262146536,0.8400261313922881,0.1599738686077119,0.030594151467084885,converged_objective,0.7808696068823338,98,206
complete,real_world_to_art,real_world,art,4,random_uniform,1e-05,,1.6494446508586407,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_4/random_uniform/run_record.json,1.2650049720072656,0.6707818930041153,0.6250000000000001,486,1.1706720715560903,0.6996291718170581,0.6650684918213287,2427,1.2266850122687147,0.6802810715854194,0.6453467101560805,2277,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5387853384017944e-05,converged_objective,0.8702689483761787,107,221
complete,real_world_to_art,real_world,art,4,source_only_uniform,1e-05,,6.018973369151354,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_4/source_only_uniform/run_record.json,1.3603170204181567,0.6563786008230452,0.6184004884004884,486,1.3296850655763361,0.65389369592089,0.6239687350180427,2427,1.3296850655763361,0.65389369592089,0.6239687350180427,2427,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.382509410381317e-05,converged_objective,0.8510778546333313,105,220
complete,real_world_to_art,real_world,art,4,wasserstein_hard_voronoi,1e-05,,1.3310509994626045,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_4/wasserstein_hard_voronoi/run_record.json,1.3123183208396048,0.6851851851851852,0.6192704517704517,486,1.1483510978488447,0.7070457354758962,0.6498687248048823,2427,1.2190076084484682,0.6877470355731226,0.6324466712632828,2277,664.1073506081443,0.0015057806529084011,0.0061823802163833074,0.7114889232354457,0.28851107676455434,0.012341128662228584,converged_objective,0.6264890804886818,86,177
complete,real_world_to_art,real_world,art,4,wasserstein_uniform,1e-05,,1.7045593447983265,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_art/seed_4/wasserstein_uniform/run_record.json,1.2047294638082844,0.6831275720164609,0.6213064713064714,486,1.0943969885675042,0.7169344870210136,0.6733644194907691,2427,1.1422358582168175,0.6991655687307862,0.656516516294247,2277,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.606026828289032e-05,converged_objective,0.8594303224235773,104,217
complete,real_world_to_clipart,real_world,clipart,0,random_regularized_wasserstein,1e-05,10.0,1.8581837229430676,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_0/random_regularized_wasserstein/lambda_10/run_record.json,2.088413869973753,0.4879725085910653,0.48514111493809037,873,2.0715955491652074,0.49851088201603666,0.4939972680976776,4365,2.1412370340228133,0.48066429418742584,0.4779078826461312,4215,656.9435996472686,0.0015222006889737993,0.005817076091938127,0.6738218677562966,0.3261781322437035,0.0437244176864624,converged_objective,0.9268541317433119,103,214
complete,real_world_to_clipart,real_world,clipart,0,random_regularized_wasserstein,1e-05,100.0,2.777815356850624,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_0/random_regularized_wasserstein/lambda_100/run_record.json,2.097946189923099,0.4948453608247423,0.4895529069379987,873,2.0729783761258442,0.49988545246277205,0.4947906598627036,4365,2.1404399684517803,0.48208778173190986,0.4785896789083073,4215,2127.808108498794,0.00046996719112303673,0.0018299523478230413,0.8593723107167851,0.1406276892832149,0.9093003161251545,converged_objective,0.9620228689163923,108,221
complete,real_world_to_clipart,real_world,clipart,0,random_regularized_wasserstein,1e-05,1000.0,2.8709527626633644,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_0/random_regularized_wasserstein/lambda_1000/run_record.json,2.0889064884772353,0.48911798396334477,0.4802904480875426,873,2.061587170600762,0.4953035509736541,0.48735502195146246,4365,2.121443134920481,0.47734282325029653,0.4708549956538756,4215,4326.506477667181,0.0002311333647971775,0.0005445725270759517,0.9445927333123794,0.055407266687620596,1.0222370196133852,converged_objective,0.9754577558487654,107,223
complete,real_world_to_clipart,real_world,clipart,0,random_regularized_wasserstein,1e-05,10000.0,2.603860381990671,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_0/random_regularized_wasserstein/lambda_10000/run_record.json,2.099227545473897,0.48911798396334477,0.47851762061335773,873,2.073729246424432,0.4936998854524628,0.48576264668080454,4365,2.1285671400701474,0.4763938315539739,0.47003924053108476,4215,4504.006906214165,0.00022202452634348827,0.0002641769980738904,0.9634770125522043,0.03652298744779577,0.8074308149516582,converged_objective,0.9410827476531267,105,218
complete,real_world_to_clipart,real_world,clipart,0,random_uniform,1e-05,,1.9175009652972221,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_0/random_uniform/run_record.json,2.103348102817352,0.4936998854524628,0.4855689026646398,873,2.0785359654909406,0.49163802978235965,0.4850415628189536,4365,2.131857714805636,0.4752075919335706,0.4698761351336331,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.6259571313858032e-05,converged_objective,0.9580612313002348,107,227
complete,real_world_to_clipart,real_world,clipart,0,source_only_uniform,1e-05,,1.8005945049226284,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_0/source_only_uniform/run_record.json,2.499546494608486,0.4306987399770905,0.4374348671359864,873,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.2973865270614624e-05,converged_objective,0.9581602085381746,105,220
complete,real_world_to_clipart,real_world,clipart,0,wasserstein_hard_voronoi,1e-05,,1.7071978449821472,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_0/wasserstein_hard_voronoi/run_record.json,2.0316400405400996,0.5108820160366552,0.5147993944612186,873,2.0116342582662474,0.5168384879725086,0.5173177653870265,4365,2.0810394987797363,0.499644128113879,0.5017502780365264,4215,294.47148031876367,0.003395914602383585,0.012313860252004582,0.4106529209621993,0.5893470790378006,0.015579789876937866,converged_objective,0.815505800768733,87,180
complete,real_world_to_clipart,real_world,clipart,0,wasserstein_uniform,1e-05,,1.9926663991063833,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_0/wasserstein_uniform/run_record.json,2.015603349164673,0.49942726231386025,0.5030083809709911,873,1.9823168008228365,0.5122565864833906,0.5144059071751355,4365,2.03145118850536,0.4956109134045077,0.49900704347457625,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.981536090373993e-05,converged_objective,0.973938437178731,105,221
complete,real_world_to_clipart,real_world,clipart,1,random_regularized_wasserstein,1e-05,10.0,1.6858735959976912,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_1/random_regularized_wasserstein/lambda_10/run_record.json,2.185293847625943,0.4753722794959908,0.478225243968278,873,2.154112711139923,0.4829324169530355,0.4862990283529551,4365,2.226620235773515,0.4645314353499407,0.4696981184282832,4215,788.4194934308234,0.0012683603187542709,0.007551455360795147,0.7239400451381321,0.27605995486186785,0.04285571724176407,converged_objective,0.7786272093653679,98,199
complete,real_world_to_clipart,real_world,clipart,1,random_uniform,1e-05,,1.8891305103898048,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_1/random_uniform/run_record.json,2.154195119340681,0.47193585337915234,0.4785167702689731,873,2.148343362336238,0.474914089347079,0.48020602902355297,4365,2.2067640545641476,0.45693950177935944,0.46365400130383544,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.767518162727356e-05,converged_objective,0.9458298049867153,105,219
complete,real_world_to_clipart,real_world,clipart,1,source_only_uniform,1e-05,,1.86289494484663,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_1/source_only_uniform/run_record.json,2.5061832325165008,0.41809851088201605,0.42156983129595654,873,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.5678426027297974e-05,converged_objective,0.9640746153891087,105,220
complete,real_world_to_clipart,real_world,clipart,1,wasserstein_hard_voronoi,1e-05,,1.6433111261576414,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_1/wasserstein_hard_voronoi/run_record.json,2.06711372816852,0.4845360824742268,0.4885969600508776,873,2.0091205847103044,0.5202749140893471,0.5160622852676997,4365,2.078481386289327,0.503202846975089,0.5014643378774258,4215,301.9528526148969,0.003311775303131098,0.011168384879725086,0.42411225658648344,0.5758877434135166,0.01545790582895279,converged_objective,0.7543332166969776,90,186
complete,real_world_to_clipart,real_world,clipart,1,wasserstein_uniform,1e-05,,2.006699113175273,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_1/wasserstein_uniform/run_record.json,2.034812542612354,0.4845360824742268,0.48417640415735197,873,1.9955192581555405,0.5223367697594502,0.5192723785789896,4365,2.046098610195875,0.505338078291815,0.5040903596028782,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.6388093829154968e-05,converged_objective,0.9560102764517069,106,220
complete,real_world_to_clipart,real_world,clipart,2,random_regularized_wasserstein,1e-05,10.0,1.8224263712763786,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_2/random_regularized_wasserstein/lambda_10/run_record.json,2.127099071707653,0.4742268041237113,0.4647267126512185,873,2.1160110232691802,0.4815578465063001,0.4727669247661714,4365,2.1871663189114194,0.4631079478054567,0.456081129284984,4215,772.5787804057154,0.001294366380959694,0.005148674818411886,0.7061843704090536,0.2938156295909464,0.04343871586024761,converged_objective,0.8791323564946651,99,202
complete,real_world_to_clipart,real_world,clipart,2,random_uniform,1e-05,,1.9018560014665127,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_2/random_uniform/run_record.json,2.1386064437020984,0.46849942726231386,0.46929308710923384,873,2.138021622414885,0.4739977090492554,0.4709857552277641,4365,2.1944017258735995,0.45599051008303676,0.4547487489474234,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.3985281586647034e-05,converged_objective,0.9384931288659573,103,217
complete,real_world_to_clipart,real_world,clipart,2,source_only_uniform,1e-05,,1.844391044229269,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_2/source_only_uniform/run_record.json,2.507846908783492,0.4054982817869416,0.416126668044982,873,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.3443251848220825e-05,converged_objective,0.9588156845420599,105,220
complete,real_world_to_clipart,real_world,clipart,2,wasserstein_hard_voronoi,1e-05,,1.6009903959929943,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_2/wasserstein_hard_voronoi/run_record.json,2.046135414503963,0.5040091638029782,0.503628182896461,873,2.0026609011225065,0.5184421534936999,0.5126102170091072,4365,2.071742110586178,0.5013048635824436,0.4977635157657476,4215,297.1697616610616,0.0033650799274138623,0.012600229095074456,0.41552119129438714,0.5844788087056128,0.01550666056573391,converged_objective,0.7209910452365875,86,178
complete,real_world_to_clipart,real_world,clipart,2,wasserstein_uniform,1e-05,,1.9815828762948513,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_2/wasserstein_uniform/run_record.json,2.020732611730846,0.5074455899198167,0.5168849317706189,873,1.97253694148357,0.5209621993127148,0.5228296574291454,4365,2.0214727180874448,0.5051008303677342,0.5086839758414207,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5238841772079468e-05,converged_objective,0.9599347226321697,104,217
complete,real_world_to_clipart,real_world,clipart,3,random_regularized_wasserstein,1e-05,10.0,1.7405186481773853,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_3/random_regularized_wasserstein/lambda_10/run_record.json,2.12639630731108,0.46964490263459335,0.4594658307345852,873,2.0703879757335644,0.49759450171821307,0.49641839784871783,4365,2.1404580585979454,0.4797153024911032,0.4801498971685889,4215,720.2082730241942,0.0013884872438370429,0.006473001182434528,0.6836807246734677,0.31631927532653226,0.04306928440928459,converged_objective,0.8342889342457056,97,199
complete,real_world_to_clipart,real_world,clipart,3,random_uniform,1e-05,,1.8703049886971712,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_3/random_uniform/run_record.json,2.1559082433799857,0.45933562428407787,0.4538655103992089,873,2.10331278247518,0.48064146620847653,0.4838193846415529,4365,2.1595880193424057,0.46215895610913404,0.46676498582348575,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.6790425181388855e-05,converged_objective,0.9221560191363096,103,216
complete,real_world_to_clipart,real_world,clipart,3,source_only_uniform,1e-05,,1.8344654254615307,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_3/source_only_uniform/run_record.json,2.581889170792397,0.3940435280641466,0.39504538071280154,873,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.4838373064994812e-05,converged_objective,0.9175672885030508,105,220
complete,real_world_to_clipart,real_world,clipart,3,wasserstein_hard_voronoi,1e-05,,1.5812448617070913,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_3/wasserstein_hard_voronoi/run_record.json,2.0909567485876424,0.4845360824742268,0.4735322293276568,873,2.047057674203004,0.5099656357388316,0.5060504663566874,4365,2.117717937492882,0.4925266903914591,0.4897592861869662,4215,307.55811138014514,0.003251418067020152,0.01059564719358534,0.42497136311569306,0.5750286368843069,0.015561195090413094,converged_objective,0.6929907761514187,85,175
complete,real_world_to_clipart,real_world,clipart,3,wasserstein_uniform,1e-05,,1.9713583290576935,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_3/wasserstein_uniform/run_record.json,2.0606204267844546,0.4948453608247423,0.4895528847987767,873,2.002692715497435,0.5095074455899198,0.5104645041735563,4365,2.0524803494660673,0.4927639383155397,0.49441314214078386,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.863071858882904e-05,converged_objective,0.9420192111283541,104,215
complete,real_world_to_clipart,real_world,clipart,4,random_regularized_wasserstein,1e-05,10.0,1.7936587259173393,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_4/random_regularized_wasserstein/lambda_10/run_record.json,2.105526461041582,0.4822451317296678,0.46132995580006775,873,2.0367009347434735,0.5024054982817869,0.4859407532599449,4365,2.104869015597752,0.48469750889679714,0.4698319180879082,4215,707.3697822358133,0.0014136877558428608,0.006076479641622575,0.6924682483587227,0.3075317516412772,0.04328962415456772,converged_objective,0.8906196765601635,102,210
complete,real_world_to_clipart,real_world,clipart,4,random_uniform,1e-05,,1.8601122591644526,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_4/random_uniform/run_record.json,2.131321961040345,0.4856815578465063,0.4720297481222701,873,2.0731868940804254,0.4927835051546392,0.4826769979246361,4365,2.127702198781595,0.4759193357058126,0.46761002671574975,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.6579946279525757e-05,converged_objective,0.9088641256093979,103,217
complete,real_world_to_clipart,real_world,clipart,4,source_only_uniform,1e-05,,1.7862709891051054,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_4/source_only_uniform/run_record.json,2.5548485241743237,0.40778923253150057,0.41346203695751205,873,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,2.5473255251924147,0.4059564719358534,0.41124724706256194,4365,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.386420965194702e-05,converged_objective,0.9291607812047005,105,220
complete,real_world_to_clipart,real_world,clipart,4,wasserstein_hard_voronoi,1e-05,,1.576908940449357,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_4/wasserstein_hard_voronoi/run_record.json,2.1173932516932528,0.4879725085910653,0.4809794584764816,873,2.0131668887139793,0.5225658648339061,0.5183110369387087,4365,2.0826101150740524,0.5055753262158956,0.5029293276812055,4215,302.92800715456855,0.0033011143782745436,0.01202749140893471,0.4232531500572738,0.5767468499427262,0.015516912564635277,converged_objective,0.7001694906502962,86,178
complete,real_world_to_clipart,real_world,clipart,4,wasserstein_uniform,1e-05,,1.964346094056964,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_clipart/seed_4/wasserstein_uniform/run_record.json,2.0732103131798723,0.49140893470790376,0.4872387380817959,873,1.9850726589981231,0.5122565864833906,0.5114117683446453,4365,2.0339846643725705,0.49608540925266903,0.4960027412159258,4215,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5598332285881042e-05,converged_objective,0.9471267405897379,105,221
complete,real_world_to_product,real_world,product,0,random_regularized_wasserstein,1e-05,10.0,1.5640769600868225,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_0/random_regularized_wasserstein/lambda_10/run_record.json,0.7563160264444772,0.7905405405405406,0.7711033269606739,888,0.7238563906162357,0.8028835323271007,0.7866264399003197,4439,0.7460657921397158,0.7959897411984146,0.779443540544308,4289,770.2577258817151,0.0012982667572146694,0.004857376692361099,0.7922255425573561,0.20777445744264383,0.0422629788517952,converged_objective,0.6531546264886856,83,173
complete,real_world_to_product,real_world,product,0,random_regularized_wasserstein,1e-05,100.0,2.4082584511488676,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_0/random_regularized_wasserstein/lambda_100/run_record.json,0.7263415121130865,0.7916666666666666,0.7742713721672998,888,0.7098625518453222,0.8022077044379364,0.7897517250781347,4439,0.7305663648979642,0.795290277453952,0.7826700834695515,4289,2276.3474881968723,0.0004393002409276777,0.0014220322576371975,0.8933391448282548,0.10666085517174517,0.7830078434199095,converged_objective,0.7587220892310143,98,203
